time,signal,rx bitrate, tx bitrate,mcs_number_rx,mcs_number_tx,bandwidth_tx,bandwidth_rx,connections
3.496027222,-38dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,64
3.828484876,-36dBm,86.7_MBit/s_MCS_12_short_GI___,144.4_MBit/s_MCS_15_short_GI___,12,15,144.4,86.7,64
3.839490287,-37dBm,86.7_MBit/s_MCS_12_short_GI___,144.4_MBit/s_MCS_15_short_GI___,12,15,144.4,86.7,64
3.843799335,-37dBm,115.6_MBit/s_MCS_13_short_GI___,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,115.6,64
3.860127894,-36dBm,115.6_MBit/s_MCS_13_short_GI___,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,115.6,64
3.882671028,-35dBm,86.7_MBit/s_MCS_12_short_GI___,144.4_MBit/s_MCS_15_short_GI___,12,15,144.4,86.7,64
3.933412007,-38dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,64
3.978811822,-35dBm,57.8_MBit/s_MCS_11_short_GI___,144.4_MBit/s_MCS_15_short_GI___,11,15,144.4,57.8,64
4.316417407,-34dBm,86.7_MBit/s_MCS_12_short_GI___,144.4_MBit/s_MCS_15_short_GI___,12,15,144.4,86.7,64
4.411500476,-37dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,64
5.41252452,-44dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,64
5.493627259,-41dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,64
18.877936214,-39dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,64
20.258145319,-38dBm,115.6_MBit/s_MCS_13_short_GI___,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,115.6,64
20.982365632,-45dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,64
20.988486328,-46dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,64
88.931969387,-33dBm,1.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,1,64
128.182854539,-32dBm,1.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,1,64
142.43518975,-32dBm,1.0_MBit/s_______,130.0_MBit/s_MCS_14_short_GI___,,14,130,1,64
0,-29dBm,1.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,1,128
0.058174982,-30dBm,1.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,1,128
0.059484992,-29dBm,2.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,2,128
0.110850409,-29dBm,5.5_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,5.5,128
0.162388368,-29dBm,11.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,11,128
0.198224385,-32dBm,12.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,12,128
0.24463381,-32dBm,18.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,18,128
0.272141662,-33dBm,18.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,18,128
0.285937901,-33dBm,24.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,24,128
0.318210029,-33dBm,36.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,36,128
0.370448686,-34dBm,48.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,48,128
0.401784228,-34dBm,54.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,54,128
0.448481541,-33dBm,26.0_MBit/s_MCS_3_____,144.4_MBit/s_MCS_15_short_GI___,3,15,144.4,26,128
0.473263352,-34dBm,26.0_MBit/s_MCS_3_____,144.4_MBit/s_MCS_15_short_GI___,3,15,144.4,26,128
0.495315344,-33dBm,39.0_MBit/s_MCS_4_____,144.4_MBit/s_MCS_15_short_GI___,4,15,144.4,39,128
0.510347546,-34dBm,39.0_MBit/s_MCS_4_____,144.4_MBit/s_MCS_15_short_GI___,4,15,144.4,39,128
0.536810283,-33dBm,52.0_MBit/s_MCS_5_____,144.4_MBit/s_MCS_15_short_GI___,5,15,144.4,52,128
0.583182203,-34dBm,58.5_MBit/s_MCS_6_____,144.4_MBit/s_MCS_15_short_GI___,6,15,144.4,58.5,128
0.596845228,-33dBm,58.5_MBit/s_MCS_6_____,144.4_MBit/s_MCS_15_short_GI___,6,15,144.4,58.5,128
0.624761519,-34dBm,65.0_MBit/s_MCS_7_____,144.4_MBit/s_MCS_15_short_GI___,7,15,144.4,65,128
0.668609471,-35dBm,65.0_MBit/s_MCS_7_____,144.4_MBit/s_MCS_15_short_GI___,7,15,144.4,65,128
0.674012513,-32dBm,78.0_MBit/s_MCS_12_____,144.4_MBit/s_MCS_15_short_GI___,12,15,144.4,78,128
0.684014308,-33dBm,78.0_MBit/s_MCS_12_____,144.4_MBit/s_MCS_15_short_GI___,12,15,144.4,78,128
0.697143215,-34dBm,78.0_MBit/s_MCS_12_____,144.4_MBit/s_MCS_15_short_GI___,12,15,144.4,78,128
0.728082853,-33dBm,104.0_MBit/s_MCS_13_____,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,104,128
0.741507036,-32dBm,104.0_MBit/s_MCS_13_____,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,104,128
0.764090233,-33dBm,117.0_MBit/s_MCS_14_____,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,117,128
0.776866231,-34dBm,117.0_MBit/s_MCS_14_____,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,117,128
0.805345498,-33dBm,130.0_MBit/s_MCS_15_____,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,130,128
0.818413738,-34dBm,130.0_MBit/s_MCS_15_____,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,130,128
0.820924351,-35dBm,130.0_MBit/s_MCS_15_____,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,130,128
0.847853072,-33dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,128
0.859892399,-35dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,128
0.876156417,-34dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,128
0.962078466,-32dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,128
2.106197175,-32dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,128
2.107977561,-33dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,128
2.113757858,-32dBm,115.6_MBit/s_MCS_13_short_GI___,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,115.6,128
2.146577743,-33dBm,115.6_MBit/s_MCS_13_short_GI___,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,115.6,128
2.172713522,-33dBm,86.7_MBit/s_MCS_12_short_GI___,144.4_MBit/s_MCS_15_short_GI___,12,15,144.4,86.7,128
2.211580563,-34dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,128
2.350905716,-35dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,128
2.558225609,-32dBm,86.7_MBit/s_MCS_12_short_GI___,144.4_MBit/s_MCS_15_short_GI___,12,15,144.4,86.7,128
2.918717697,-34dBm,115.6_MBit/s_MCS_13_short_GI___,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,115.6,128
3.017834657,-34dBm,86.7_MBit/s_MCS_12_short_GI___,144.4_MBit/s_MCS_15_short_GI___,12,15,144.4,86.7,128
3.123792765,-33dBm,57.8_MBit/s_MCS_11_short_GI___,144.4_MBit/s_MCS_15_short_GI___,11,15,144.4,57.8,128
3.13038851,-32dBm,57.8_MBit/s_MCS_11_short_GI___,144.4_MBit/s_MCS_15_short_GI___,11,15,144.4,57.8,128
3.139555007,-34dBm,57.8_MBit/s_MCS_11_short_GI___,144.4_MBit/s_MCS_15_short_GI___,11,15,144.4,57.8,128
5.315635617,-37dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,128
5.323041879,-38dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,128
6.653148112,-40dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,128
6.654536875,-41dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,128
6.718390434,-44dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,128
14.483974,-44dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,128
14.485729071,-45dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,128
16.059992974,-43dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,128
16.543659298,-36dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,128
21.101889079,-46dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,128
21.538420945,-40dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,128
21.55707017,-41dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,128
27.548707908,-39dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,128
27.639682548,-43dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,128
45.257515015,-45dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,128
76.836957417,-34dBm,1.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,1,128
81.137839103,-28dBm,1.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,1,128
100.599360349,-28dBm,11.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,11,128
100.610231327,-39dBm,11.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,11,128
101.049854757,-29dBm,12.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,12,128
101.620647343,-29dBm,18.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,18,128
102.058094378,-33dBm,48.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,48,128
102.23232846,-33dBm,54.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,54,128
102.363766687,-43dBm,54.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,54,128
102.372705015,-44dBm,54.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,54,128
102.390199866,-43dBm,26.0_MBit/s_MCS_3_____,144.4_MBit/s_MCS_15_short_GI___,3,15,144.4,26,128
102.481749393,-32dBm,26.0_MBit/s_MCS_3_____,144.4_MBit/s_MCS_15_short_GI___,3,15,144.4,26,128
102.550674909,-32dBm,39.0_MBit/s_MCS_4_____,144.4_MBit/s_MCS_15_short_GI___,4,15,144.4,39,128
102.584923861,-32dBm,52.0_MBit/s_MCS_5_____,144.4_MBit/s_MCS_15_short_GI___,5,15,144.4,52,128
102.59197867,-34dBm,52.0_MBit/s_MCS_5_____,144.4_MBit/s_MCS_15_short_GI___,5,15,144.4,52,128
102.614888588,-32dBm,58.5_MBit/s_MCS_6_____,144.4_MBit/s_MCS_15_short_GI___,6,15,144.4,58.5,128
102.847518632,-33dBm,65.0_MBit/s_MCS_7_____,144.4_MBit/s_MCS_15_short_GI___,7,15,144.4,65,128
103.080621318,-34dBm,104.0_MBit/s_MCS_13_____,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,104,128
105.90657843,-29dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,128
113.815445963,-38dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,128
119.352923326,-35dBm,115.6_MBit/s_MCS_13_short_GI___,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,115.6,128
122.846867055,-38dBm,130.0_MBit/s_MCS_15_____,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,130,128
122.848422764,-37dBm,130.0_MBit/s_MCS_15_____,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,130,128
122.873758912,-41dBm,130.0_MBit/s_MCS_15_____,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,130,128
122.881660975,-40dBm,130.0_MBit/s_MCS_15_____,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,130,128
122.906375826,-44dBm,130.0_MBit/s_MCS_15_____,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,130,128
123.01360048,-38dBm,117.0_MBit/s_MCS_14_____,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,117,128
125.461626022,-32dBm,117.0_MBit/s_MCS_14_____,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,117,128
129.290569709,-35dBm,144.4_MBit/s_MCS_15_short_GI___,130.0_MBit/s_MCS_15_____,15,15,130,144.4,128
129.304334921,-34dBm,144.4_MBit/s_MCS_15_short_GI___,130.0_MBit/s_MCS_15_____,15,15,130,144.4,128
129.314636909,-35dBm,130.0_MBit/s_MCS_14_short_GI___,130.0_MBit/s_MCS_15_____,14,15,130,130,128
129.335091181,-33dBm,130.0_MBit/s_MCS_14_short_GI___,130.0_MBit/s_MCS_15_____,14,15,130,130,128
129.412295995,-34dBm,130.0_MBit/s_MCS_14_short_GI___,130.0_MBit/s_MCS_15_____,14,15,130,130,128
129.432623992,-33dBm,115.6_MBit/s_MCS_13_short_GI___,130.0_MBit/s_MCS_15_____,13,15,130,115.6,128
129.442577779,-32dBm,115.6_MBit/s_MCS_13_short_GI___,130.0_MBit/s_MCS_15_____,13,15,130,115.6,128
129.455709501,-32dBm,130.0_MBit/s_MCS_14_short_GI___,130.0_MBit/s_MCS_15_____,14,15,130,130,128
129.600563334,-34dBm,115.6_MBit/s_MCS_13_short_GI___,130.0_MBit/s_MCS_15_____,13,15,130,115.6,128
130.134739602,-32dBm,86.7_MBit/s_MCS_12_short_GI___,130.0_MBit/s_MCS_15_____,12,15,130,86.7,128
130.510906935,-33dBm,144.4_MBit/s_MCS_15_short_GI___,130.0_MBit/s_MCS_15_____,15,15,130,144.4,128
132.236125138,-34dBm,86.7_MBit/s_MCS_12_short_GI___,130.0_MBit/s_MCS_15_____,12,15,130,86.7,128
132.302244866,-33dBm,86.7_MBit/s_MCS_12_short_GI___,130.0_MBit/s_MCS_15_____,12,15,130,86.7,128
133.854857347,-37dBm,144.4_MBit/s_MCS_15_short_GI___,130.0_MBit/s_MCS_15_____,15,15,130,144.4,128
134.103080329,-34dBm,130.0_MBit/s_MCS_14_short_GI___,117.0_MBit/s_MCS_14_____,14,14,117,130,128
134.126189745,-33dBm,130.0_MBit/s_MCS_14_short_GI___,117.0_MBit/s_MCS_14_____,14,14,117,130,128
134.214449886,-33dBm,86.7_MBit/s_MCS_12_short_GI___,117.0_MBit/s_MCS_14_____,12,14,117,86.7,128
134.217470505,-32dBm,86.7_MBit/s_MCS_12_short_GI___,117.0_MBit/s_MCS_14_____,12,14,117,86.7,128
134.274274727,-33dBm,57.8_MBit/s_MCS_11_short_GI___,117.0_MBit/s_MCS_14_____,11,14,117,57.8,128
134.283622923,-32dBm,57.8_MBit/s_MCS_11_short_GI___,117.0_MBit/s_MCS_14_____,11,14,117,57.8,128
134.331920779,-32dBm,57.8_MBit/s_MCS_11_short_GI___,130.0_MBit/s_MCS_15_____,11,15,130,57.8,128
134.335543491,-33dBm,57.8_MBit/s_MCS_11_short_GI___,130.0_MBit/s_MCS_15_____,11,15,130,57.8,128
134.439255882,-34dBm,57.8_MBit/s_MCS_11_short_GI___,130.0_MBit/s_MCS_15_____,11,15,130,57.8,128
136.296968069,-34dBm,57.8_MBit/s_MCS_11_short_GI___,117.0_MBit/s_MCS_14_____,11,14,117,57.8,128
136.806721584,-32dBm,144.4_MBit/s_MCS_15_short_GI___,130.0_MBit/s_MCS_15_____,15,15,130,144.4,128
137.798812298,-35dBm,115.6_MBit/s_MCS_13_short_GI___,130.0_MBit/s_MCS_15_____,13,15,130,115.6,128
138.530088299,-36dBm,144.4_MBit/s_MCS_15_short_GI___,130.0_MBit/s_MCS_15_____,15,15,130,144.4,128
138.534466003,-36dBm,130.0_MBit/s_MCS_14_short_GI___,130.0_MBit/s_MCS_15_____,14,15,130,130,128
138.834492907,-32dBm,130.0_MBit/s_MCS_14_short_GI___,117.0_MBit/s_MCS_14_____,14,14,117,130,128
138.863368602,-34dBm,144.4_MBit/s_MCS_15_short_GI___,117.0_MBit/s_MCS_14_____,15,14,117,144.4,128
138.867725205,-33dBm,144.4_MBit/s_MCS_15_short_GI___,117.0_MBit/s_MCS_14_____,15,14,117,144.4,128
138.881657419,-32dBm,115.6_MBit/s_MCS_13_short_GI___,117.0_MBit/s_MCS_14_____,13,14,117,115.6,128
138.899032484,-33dBm,115.6_MBit/s_MCS_13_short_GI___,117.0_MBit/s_MCS_14_____,13,14,117,115.6,128
144.353033407,-43dBm,130.0_MBit/s_MCS_15_____,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,130,128
144.356801339,-45dBm,130.0_MBit/s_MCS_15_____,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,130,128
144.4094988,-46dBm,130.0_MBit/s_MCS_15_____,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,130,128
144.413326201,-45dBm,117.0_MBit/s_MCS_14_____,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,117,128
148.790575389,-36dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,128
0,-33dBm,18.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,18,4
0.901533506,-30dBm,1.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,1,4
0.904746816,-29dBm,1.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,1,4
0.953974559,-30dBm,2.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,2,4
0.959772548,-29dBm,2.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,2,4
1.002267416,-29dBm,5.5_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,5.5,4
1.005143239,-30dBm,5.5_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,5.5,4
1.038446721,-31dBm,11.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,11,4
1.044277207,-29dBm,11.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,11,4
1.054014558,-30dBm,11.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,11,4
1.06112898,-33dBm,12.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,12,4
1.081708018,-34dBm,18.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,18,4
1.09532046,-34dBm,24.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,24,4
1.099047465,-33dBm,24.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,24,4
1.162850378,-33dBm,36.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,36,4
1.168959806,-35dBm,36.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,36,4
1.174137354,-32dBm,18.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,18,4
1.220948396,-34dBm,36.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,36,4
1.225370622,-35dBm,48.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,48,4
1.226774959,-34dBm,48.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,48,4
1.236767711,-35dBm,54.0_MBit/s_______,144.4_MBit/s_MCS_15_short_GI___,,15,144.4,54,4
1.242009705,-35dBm,26.0_MBit/s_MCS_3_____,144.4_MBit/s_MCS_15_short_GI___,3,15,144.4,26,4
1.250654928,-31dBm,26.0_MBit/s_MCS_3_____,144.4_MBit/s_MCS_15_short_GI___,3,15,144.4,26,4
1.251973071,-32dBm,26.0_MBit/s_MCS_3_____,144.4_MBit/s_MCS_15_short_GI___,3,15,144.4,26,4
1.261498444,-32dBm,39.0_MBit/s_MCS_4_____,144.4_MBit/s_MCS_15_short_GI___,4,15,144.4,39,4
1.274382397,-31dBm,39.0_MBit/s_MCS_4_____,144.4_MBit/s_MCS_15_short_GI___,4,15,144.4,39,4
1.286677629,-31dBm,52.0_MBit/s_MCS_5_____,144.4_MBit/s_MCS_15_short_GI___,5,15,144.4,52,4
1.293575904,-32dBm,52.0_MBit/s_MCS_5_____,144.4_MBit/s_MCS_15_short_GI___,5,15,144.4,52,4
1.305501373,-32dBm,58.5_MBit/s_MCS_6_____,144.4_MBit/s_MCS_15_short_GI___,6,15,144.4,58.5,4
1.307385253,-33dBm,58.5_MBit/s_MCS_6_____,144.4_MBit/s_MCS_15_short_GI___,6,15,144.4,58.5,4
1.360216078,-32dBm,65.0_MBit/s_MCS_7_____,144.4_MBit/s_MCS_15_short_GI___,7,15,144.4,65,4
1.364524971,-30dBm,78.0_MBit/s_MCS_12_____,144.4_MBit/s_MCS_15_short_GI___,12,15,144.4,78,4
1.369091054,-32dBm,78.0_MBit/s_MCS_12_____,144.4_MBit/s_MCS_15_short_GI___,12,15,144.4,78,4
1.405569997,-31dBm,58.5_MBit/s_MCS_6_____,144.4_MBit/s_MCS_15_short_GI___,6,15,144.4,58.5,4
1.445388363,-32dBm,72.2_MBit/s_MCS_7_short_GI___,144.4_MBit/s_MCS_15_short_GI___,7,15,144.4,72.2,4
1.449212044,-33dBm,72.2_MBit/s_MCS_7_short_GI___,144.4_MBit/s_MCS_15_short_GI___,7,15,144.4,72.2,4
1.481024558,-32dBm,86.7_MBit/s_MCS_12_short_GI___,144.4_MBit/s_MCS_15_short_GI___,12,15,144.4,86.7,4
1.48597394,-30dBm,115.6_MBit/s_MCS_13_short_GI___,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,115.6,4
1.506853852,-31dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,4
1.518565125,-32dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,4
1.535251867,-33dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,4
1.538198026,-35dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,4
1.585143188,-31dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,4
1.603557873,-32dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,4
1.73741597,-31dBm,115.6_MBit/s_MCS_13_short_GI___,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,115.6,4
1.768534709,-32dBm,115.6_MBit/s_MCS_13_short_GI___,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,115.6,4
2.517798669,-30dBm,86.7_MBit/s_MCS_12_short_GI___,144.4_MBit/s_MCS_15_short_GI___,12,15,144.4,86.7,4
2.574543652,-31dBm,86.7_MBit/s_MCS_12_short_GI___,144.4_MBit/s_MCS_15_short_GI___,12,15,144.4,86.7,4
2.670803944,-30dBm,57.8_MBit/s_MCS_11_short_GI___,144.4_MBit/s_MCS_15_short_GI___,11,15,144.4,57.8,4
2.676652779,-32dBm,57.8_MBit/s_MCS_11_short_GI___,144.4_MBit/s_MCS_15_short_GI___,11,15,144.4,57.8,4
2.771573516,-31dBm,57.8_MBit/s_MCS_11_short_GI___,144.4_MBit/s_MCS_15_short_GI___,11,15,144.4,57.8,4
2.876299354,-29dBm,57.8_MBit/s_MCS_11_short_GI___,144.4_MBit/s_MCS_15_short_GI___,11,15,144.4,57.8,4
4.315748306,-37dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,4
4.326934346,-38dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,4
4.333800156,-41dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,4
4.337236744,-41dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,4
4.689854752,-33dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,4
5.873009858,-39dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,4
5.914817656,-44dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,4
5.934573497,-42dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,4
5.938802954,-42dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,4
6.983772081,-33dBm,115.6_MBit/s_MCS_13_short_GI___,144.4_MBit/s_MCS_15_short_GI___,13,15,144.4,115.6,4
15.928732987,-36dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,4
19.209591087,-36dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,4
19.235930919,-40dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,4
19.255329237,-40dBm,130.0_MBit/s_MCS_14_short_GI___,144.4_MBit/s_MCS_15_short_GI___,14,15,144.4,130,4
29.525037014,-43dBm,144.4_MBit/s_MCS_15_short_GI___,144.4_MBit/s_MCS_15_short_GI___,15,15,144.4,144.4,4
